,Unnamed: 0,name,city,country,iata_code,latitude,longitude,links_count
2556,2556,Arar,Arar,Arábia Saudita,RAE,30.906589,41.138217,4
2557,2557,Qaisumah,Hafr Al-batin,Arábia Saudita,AQI,28.335192,46.125069,4
2558,2558,Guriat,Guriat,Arábia Saudita,URY,31.411942,37.279469,4
2559,2559,Whangarei,Whangarei,Nova Zelândia,WRE,-35.768333,174.365,4
2560,2560,Paraparaumu,Paraparaumu,Nova Zelândia,PPQ,-40.904722,174.989167,4
2561,2561,Invercargill,Invercargill,Nova Zelândia,IVC,-46.412408,168.312992,4
2562,2562,Gisborne,Gisborne,Nova Zelândia,GIS,-38.663333,177.978333,4
2563,2563,Taupo,Taupo,Nova Zelândia,TUO,-38.739723,176.084444,4
2564,2564,Ouvea,Ouvéa,Nova Caledônia,UVE,-20.640556,166.572778,4
2565,2565,Port Hardy,Porto Hardy,Canadá,YZT,50.680556,-127.366667,4
2566,2566,Koumac,Koumac,Nova Caledônia,KOC,-20.546314,164.255625,4
2567,2567,Mataiva,Mataiva,Polinésia Francesa,MVT,-14.868055,-148.717225,4
2568,2568,Fakarava,Fakarava,Polinésia Francesa,FAV,-16.05415,-145.656994,4
2569,2569,Mayaguana,Mayaguana,Bahamas,MYG,22.379528,-73.0135,4
2570,2570,Stella Maris,Stella Maris,Bahamas,SML,23.581444,-75.270475,4
2571,2571,Deadmans Cay,Cay do Homem Morto,Bahamas,LGI,23.179014,-75.093597,4
2572,2572,Matthew Town,Cidade de Mateus,Bahamas,IGA,20.975,-73.666862,4
2573,2573,Rock Sound,Som de rock,Bahamas,RSD,24.8917,-76.177739,4
2574,2574,South Bimini,Cidade de Alice,Bahamas,BIM,25.699881,-79.264656,4
2575,2575,Treasure Cay,Tesouro Cay,Bahamas,TCB,26.745336,-77.391269,4
2576,2576,Spring Point,Ponto Nascente,Bahamas,AXP,22.441828,-73.970858,4
2577,2577,Enrique Malek Intl,Davi,Panamá,DAV,8.391003,-82.434992,4
2578,2578,Tapachula Intl,Tapachula,México,TAP,14.794339,-92.370025,4
2579,2579,Licenciado Y Gen Ignacio Lopez Rayon,Uruapan,México,UPN,19.396692,-102.039056,4
2580,2580,Piedras Negras Intl,Pedras Negras,México,PDS,28.627394,-100.535211,4
2581,2581,Minatitlan,Minatitlán,México,MTT,18.103419,-94.580681,4
2582,2582,General Servando Canales Intl,Matamoros,México,MAM,25.769894,-97.525311,4
2583,2583,Lazaro Cardenas,Lazard Cárdenas,México,LZC,18.001731,-102.220525,4
2584,2584,Plan De Guadalupe Intl,Saltillo,México,SLW,25.549497,-100.928669,4
2585,2585,General Pedro Jose Mendez Intl,Cidade Vitória,México,CVM,23.703336,-98.956486,4
2586,2586,Ingeniero Alberto Acuna Ongay Intl,Campeche,México,CPE,19.816794,-90.500314,4
2587,2587,North Bay,Baía Norte,Canadá,YYB,46.363611,-79.422778,4
2588,2588,South Caicos,Caicos do Sul,Ilhas Turcas e Caicos,XSC,21.515739,-71.528528,4
2589,2589,Abbotsford,Abbotsford,Canadá,YXX,49.025278,-122.360556,4
2590,2590,Cardak,Denizli,Peru,DNZ,37.785567,29.701297,4
2591,2591,Merzifon,Merzifon,Peru,MZH,40.829375,35.521992,4
2592,2592,St Gallen Altenrhein,Altenrhein,Suíça,ACH,47.485033,9.560775,4
2593,2593,Lugano,Lugano,Suíça,LUG,46.004275,8.910578,4
2594,2594,Satu Mare,Satu Mare,Romênia,SUJ,47.703275,22.8857,4
2595,2595,Oradea,Oradea,Romênia,OMR,47.025278,21.9025,4
2596,2596,Craiova,Craiova,Romênia,CRA,44.318139,23.888611,4
2597,2597,Tautii Magheraus,Baia Mare,Romênia,BAY,47.658389,23.470022,4
2598,2598,Sao Jorge,Ilha de São Jorge,Portugal,SJZ,38.6655,-28.175817,4
2599,2599,Haifa,Haifa,Israel,HFA,32.809444,35.043056,4
2600,2600,Pardubice,Pardubice,República Checa,PED,50.013419,15.738647,4
2601,2601,Bolzano,Bolzano,Itália,BZO,46.460194,11.326383,4
2602,2602,Qikiqtarjuaq,Ilha Broughton,Canadá,YVM,67.545833,-64.031389,4
2603,2603,Debrecen,Debrecen,Hungria,DEB,47.488917,21.615333,4
2604,2604,Alexandros Papadiamantis,Escíato,Grécia,JSI,39.1771,23.503675,4
2605,2605,Ioannina,Joanina,Grécia,IOA,39.696388,20.8225,4
2606,2606,Lann Bihoue,Loriente,França,LRT,47.760555,-3.44,4
2607,2607,St Gatien,Deauville,França,DOL,49.365339,0.154306,4
2608,2608,Sachs Harbour,Porto de Sachs,Canadá,YSY,71.993889,-125.2425,4
2609,2609,Vatry,Chalons,França,XCR,48.776072,4.184492,4
2610,2610,Caumont,Avinhão,França,AVN,43.9073,4.901831,4
2611,2611,Resolute Bay,Resoluto,Canadá,YRB,74.716944,-94.969444,4
2612,2612,Bassillac,Périgueux,França,PGX,45.198055,0.815556,4
2613,2613,La Garenne,Agen,França,AGF,44.174721,0.590556,4
2614,2614,Sydney,Sidney,Canadá,YQY,46.161388,-60.047779,4
2615,2615,Talavera La Real,Badajoz,Espanha,BJZ,38.89125,-6.821333,4
2616,2616,Plovdiv,Plovdiv,Bulgária,PDV,42.067806,24.850833,4
2617,2617,El Fashir,El-Fasher,Sudão,ELF,13.614892,25.32465,4
2618,2618,Gondar,Gondar,Etiópia,GDQ,12.5199,37.434047,4
2619,2619,Axum,Aksum,Etiópia,AXU,14.14675,38.772833,4
2620,2620,Preguica,Ilha de São Nocolau,cabo Verde,SNE,16.588356,-24.284656,4
2621,2621,Fort Chipewyan,Forte Chipewyan,Canadá,YPY,58.767223,-111.117222,4
2622,2622,Prince Rupert,Príncipe Puperto,Canadá,YPR,54.28611,-130.444722,4
2623,2623,Ouarzazate,Ouarzazate,Marrocos,OZZ,30.939053,-6.909431,4
2624,2624,Monrovia Spriggs Payne,Monróvia,Libéria,MLW,6.289061,-10.758722,4
2625,2625,Port Menier,Porto Menier,Canadá,YPN,49.836389,-64.288611,4
2626,2626,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),MJM,-6.121236,23.569008,4
2627,2627,Kindu,Kindu,Congo (Kinshasa),KND,-2.919178,25.915361,4
2628,2628,Bukavu Kavumu,Bukavu/kavumu,Congo (Kinshasa),BKY,-2.308978,28.808803,4
2629,2629,Bunia,Búnia,Congo (Kinshasa),BUX,1.565719,30.220833,4
2630,2630,Thule Air Base,Thule,Groenlândia,THU,76.531203,-68.703161,4
2631,2631,Oriximina Airport,Oriximina,Brasil,ORX,-1.714167,-55.836111,3
2632,2632,Ourilandia do Norte Airport,Ourilândia do Norte,Brasil,OIA,-6.763056,-51.05,3
2633,2633,Patos de Minas Airport,Patos de Minas,Brasil,POJ,-18.672778,-46.491111,3
2634,2634,Choiseul Bay Airport,Baía Choiseul,Ilhas Salomão,CHY,-6.711944,156.396111,3
2635,2635,Crooked Creek Airport,Riacho Torto,Estados Unidos,CKD,61.867778,-158.135,3
2636,2636,Coffman Cove Seaplane Base,Enseada Coffman,Estados Unidos,KCC,56.014722,-132.833889,3
2637,2637,Scammon Bay Airport,Baía de Scammon,Estados Unidos,SCM,61.845278,-165.571389,3
2638,2638,Port Lions Airport,Leões do Porto,Estados Unidos,ORI,57.885278,-152.846111,3
2639,2639,Old Harbor Airport,Porto Velho,Estados Unidos,OLH,57.218056,-153.269722,3
2640,2640,Shenandoah Valley Regional Airport,Caverna Weyers,Estados Unidos,SHD,38.263889,-78.896389,3
2641,2641,Bella Coola Airport,Bella Coola,Canadá,QBC,52.3875,-126.596,3
2642,2642,Flinders Island Airport,Ilha Flinders,Austrália,FLS,-40.0917,147.993,3
2643,2643,Coen Airport,Coen,Austrália,CUQ,-13.7608,143.114,3
2644,2644,Tufi Airport,Tufi,Papua Nova Guiné,TFI,-9.07595,149.32,3
2645,2645,Belep Islands Airport,Waala,Nova Caledônia,BMY,-19.7206,163.661,3
2646,2646,Atiu Island Airport,Ilha Atiu,Ilhas Cook,AIU,-19.9678,-158.119,3
2647,2647,Raleigh County Memorial Airport,Beckley,Estados Unidos,BKW,37.7873,-81.1242,3
2648,2648,Amboseli Airport,Parque Nacional Amboseli,Quênia,ASV,-2.64505,37.2531,3
2649,2649,Eday Airport,Dia,Reino Unido,EOI,59.1906,-2.77222,3
2650,2650,Bathurst Airport,Bathurst,Canadá,ZBF,47.6297,-65.7389,3
2651,2651,Deer Lake Airport,Lago dos Cervos,Canadá,YVZ,52.6558,-94.0614,3
2652,2652,Fera/Maringe Airport,Ilha Fera,Ilhas Salomão,FRE,-8.1075,159.577,3
2653,2653,Ivalo,Ivalo,Finlândia,IVL,68.607269,27.405328,3
2654,2654,Juancho E. Yrausquin,Sabá,Antilhas Holandesas,SAB,17.645278,-63.220556,3
2655,2655,Blackall,Blackall,Austrália,BKQ,-24.427778,145.428611,3
2656,2656,Al Ghaidah Intl,Al Ghaidah Internacional,Iémen,AAY,16.191667,52.175,3
2657,2657,Saidpur,Saidpur,Bangladesh,SPD,25.759228,88.908869,3
2658,2658,Gafsa,Gafsa,Tunísia,GAF,34.422022,8.822503,3
2659,2659,San Luis,São Luís,Argentina,LUQ,-33.273192,-66.356422,3
2660,2660,Ghriss,Ghriss,Argélia,MUW,35.207725,0.147142,3
2661,2661,Bou Chekif,Tiaret,Argélia,TID,35.341136,1.463147,3
2662,2662,Tiska,Djanete,Argélia,DJG,24.292767,9.452444,3
2663,2663,Hao,Hao Island,Polinésia Francesa,HOI,-18.074814,-140.945886,3
2664,2664,Kapuskasing,Kapuskasing,Canadá,YYU,49.413889,-82.4675,3
2665,2665,Pamplona,Pamplona,Espanha,PNA,42.770039,-1.646331,3
2666,2666,Lodwar,Lodwar,Quênia,LOK,3.121967,35.608692,3
2667,2667,Asosa,Asosa,Etiópia,ASO,10.01855,34.586253,3
2668,2668,Jimma,Jimma,Etiópia,JIM,7.666094,36.816639,3
2669,2669,Gambella,Gambela,Etiópia,GMB,8.128764,34.563131,3
2670,2670,Bahir Dar,Bahar Dar,Etiópia,BJR,11.608075,37.321644,3
2671,2671,Arba Minch,Arba Minch,Etiópia,AMH,6.039389,37.590453,3
2672,2672,Ziguinchor,Ziguinchor,Senegal,ZIG,12.555617,-16.281783,3
2673,2673,Praslin,Praslin,Seicheles,PRI,-4.319292,55.691417,2
2674,2674,Port Gentil,Porto Gentil,Gabão,POG,-0.711739,8.754383,2
2675,2675,Luena,Luena,Angola,LUO,-11.768086,19.897672,2
2676,2676,Mbanza Congo,M'banza-congo,Angola,SSY,-6.269897,14.247025,2
2677,2677,Uzunyazi,Castamonu,Peru,KFS,41.316944,33.796111,2
2678,2678,Avaratra,Mananara,Madagáscar,WMR,-16.1639,49.773753,2
2679,2679,Tampa Padang,Mamuju,Indonésia,MJU,-2.583333,119.033333,2
2680,2680,Tho Xuan Airport,Thanh Hoa,Vietnã,THD,19.90167,105.46778,2
2681,2681,Mfuwe,Mfuwe,Zâmbia,MFU,-13.258878,31.936581,2
2682,2682,Zafer,Kutahya,Peru,KZR,39.111389,30.13,2
2683,2683,Ngaoundere,N'gaoundere,Camarões,NGE,7.357011,13.559242,2
2684,2684,Salak,Maroua,Camarões,MVR,10.451392,14.257361,2
2685,2685,Dalma Airport,Ilha Dalma,Emirados Árabes Unidos,ZDY,24.5033833,52.3360528,2
2686,2686,Plaine Corail,Ilha Rodríguez,Maurício,RRG,-19.757658,63.360983,2
2687,2687,Veliky Ustyug,Veliky Ustyug,Rússia,VUS,60.788333,46.26,2
2688,2688,Kangding Airport,Kangding,China,KGT,30.1575,101.734722,2
2689,2689,Termal,Rio Hondo,Argentina,RHD,-27.509946,-64.936666,2
2690,2690,Matsapha,Manzini,Suazilândia,MTS,-26.529022,31.307519,2
2691,2691,Mendeleevo,Iujno-Kurilsk,Rússia,DEE,43.5739,145.4107,2
2692,2692,Qabala Airport,Cabala,Azerbaijão,GBB,40.826667,47.7125,2
2693,2693,Gorno-Altaysk Airport,Gorno-Altaisk,Rússia,RGK,51.966667,85.833333,2
2694,2694,Pomalaa,Pomalaa,Indonésia,PUM,-4.183333,121.61667,2
2695,2695,Mthatha,Umtata,África do Sul,UTT,-31.547903,28.674289,2
2696,2696,Lloydminster,Lloydminster,Canadá,YLL,53.309166,-110.0725,2
2697,2697,Ellisras,Lefalale,África do Sul,ELL,-23.666667,27.75,2
2698,2698,Richards Bay,Baía de Ricardo,África do Sul,RCB,-28.741039,32.092111,2
2699,2699,Pietermaritzburg,Pietermaritzburgo,África do Sul,PZB,-29.648975,30.398667,2
2700,2700,Polokwane International,Polokwane,África do Sul,PTG,-23.926089,29.484422,2
2701,2701,Phalaborwa,Phalaborwa,África do Sul,PHW,-23.937166,31.15539,2
2702,2702,Keewaywin,Keewaywin,Canadá,KEW,52.991111,-92.836389,2
2703,2703,Margate,Margate,África do Sul,MGH,-30.857408,30.343019,2
2704,2704,Tapuruquara Airport,Santa Isabel do Rio Negro,Brasil,IRZ,-0.416944,-65.033889,2
2705,2705,Senadora Eunice Micheles Airport,São Paulo de Olivença,Brasil,OLC,-3.465556,-68.918889,2
2706,2706,Amaury Feitosa Tomaz Airport,Eirunepé,Brasil,ERN,-6.639444,-69.879722,2
2707,2707,Sao Felix do Araguaia Airport,São Félix do Araguaia,Brasil,SXO,-11.6325,-50.689444,2
2708,2708,Bonito Airport,Bointo,Brasil,BYO,-21.247222,-56.4525,2
2709,2709,Redencao Airport,Redenção,Brasil,RDC,-8.033333,-49.98,2
2710,2710,Trail Airport,Trilha,Canadá,YZZ,49.055556,-117.609167,2
2711,2711,Vinnitsa,Vinnitsa,Ucrânia,VIN,49.2433,28.6063,2
2712,2712,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Groenlândia,OBY,70.485278,-21.966667,2
2713,2713,Mulatupo Airport,Mulato,Panamá,MPP,8.95,-77.75,2
2714,2714,Garachine Airport,Garachine,Panamá,GHE,8.06,-78.36,2
2715,2715,Achutupo Airport,Achutupo,Panamá,ACU,9.2,-77.98,2
2716,2716,Goodnews Airport,Baía das Boas Notícias,Estados Unidos,GNU,59.1175,-161.5775,2
2717,2717,Puerto Obaldia,Porto Obaldía,Panamá,PUE,8.68333,-77.5333,2
2718,2718,El Porvenir,El Porvenir,Panamá,PVE,9.559167,-78.971111,2
2719,2719,Playon Chico,Playón Chico,Panamá,PYC,9.303333,-78.236111,2
2720,2720,Marktoberdorf BF,Marktoberdorf,Alemanha,OAL,47.78,10.627,2
2721,2721,Mysore Airport,Mysore,Índia,MYQ,12.3072,76.6497,2
2722,2722,Stephenville,Stephenville,Canadá,YJT,48.544167,-58.549999,2
2723,2723,Los Alamos Airport,Los Álamos,Estados Unidos,LAM,35.8798019,-106.2694153,2
2724,2724,Dickwella Airport,Dickwella,Sri Lanka,DIW,5.966667,80.683333,2
2725,2725,Ulaangom Airport,Ulaangom,Mongólia,ULO,49.973333,92.079722,2
2726,2726,Yasuj Airport,Yasuj,Irã,YES,30.700556,51.545,2
2727,2727,Sao Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,Brasil,SJL,-0.148056,-66.9858,2
2728,2728,Longyan Airport,Longyan,China,LCX,25.674167,116.746389,2
2729,2729,Burevestnik Airport,Ilha Iturup,Rússia,BVV,44.92,147.621667,2
2730,2730,Olgii Airport,Olgii,Mongólia,ULG,48.991667,89.919722,2
2731,2731,Lleida-Alguaire Airport,Lérida,Espanha,ILD,41.727778,0.535833,2
2732,2732,Pakuba Airport,Pakuba,Uganda,PAF,2.3275,31.5,2
2733,2733,Guanambi Airport,Guanambi,Brasil,GNM,-14.216667,-42.783333,2
2734,2734,Barcelos Airport,Barcelona,Brasil,BAZ,-0.975,-62.923889,2
2735,2735,Coari Airport,Coari,Brasil,CIZ,-4.085,-63.140833,2
2736,2736,Araxa Airport,Araxá,Brasil,AAX,-19.563056,-46.960278,2
2737,2737,General leite de Castro Airport,Rio Verde,Brasil,RVD,-17.790278,-50.918333,2
2738,2738,Tancredo Thomaz de Faria Airport,Guarapuava,Brasil,GPB,-25.383333,-51.45,2
2739,2739,Rondonopolis Airport,Rondonópolis,Brasil,ROO,-16.466667,-54.633333,2
2740,2740,Minacu Airport,Minacu,Brasil,MQH,-13.526944,-48.220556,2
2741,2741,Julio Belem Airport,Parintins,Brasil,PIN,-2.627778,-56.735833,2
2742,2742,Gurupi Airport,Gurupi,Brasil,GRP,-11.728889,-49.068889,2
2743,2743,Villa Garzon Airport,Villa Garzón,Colômbia,VGZ,0.978889,-76.605556,2
2744,2744,La Macarena,La Macarena,Colômbia,LMC,2.179167,-73.7875,2
2745,2745,Uyuni Airport,Uyuni,Bolívia,UYU,-20.466667,-66.833333,2
2746,2746,Christiansted Harbor Seaplane Base,Christianted,Ilhas Virgens,SSB,17.747222,-64.705,2
2747,2747,Manley Hot Springs Airport,Fontes termais de Manley,Estados Unidos,MLY,64.9975,-150.644167,2
2748,2748,Kake Seaplane Base,Kake,Estados Unidos,KAE,56.973056,-133.945556,2
2749,2749,Healy River Airport,Healy,Estados Unidos,HKB,63.8675,-148.968889,2
2750,2750,Stony River 2 Airport,Rio pedregoso,Estados Unidos,SRV,61.7875,-156.591111,2
2751,2751,Red Devil Airport,diabo Vermelho,Estados Unidos,RDV,61.788056,-157.350278,2
2752,2752,Circle City Airport,Círculo,Estados Unidos,IRC,65.827778,-144.076111,2
2753,2753,Ornskoldsvik,Ornskoldsvik,Suécia,OER,63.408339,18.990039,2
2754,2754,Takotna Airport,Takotna,Estados Unidos,TCT,62.971944,-156.082778,2
2755,2755,Nikolai Airport,Nicolau,Estados Unidos,NIB,63.010833,-154.383889,2
2756,2756,Nelson Lagoon,Lagoa Nelson,Estados Unidos,NLG,56.0075,-161.160278,2
2757,2757,False Pass Airport,Falso Passe,Estados Unidos,KFP,54.8475,-163.410278,2
2758,2758,Nikolski Air Station,Nikolski,Estados Unidos,IKO,52.941667,-168.848889,2
2759,2759,Atka Airport,Atka,Estados Unidos,AKB,52.220278,-174.206389,2
2760,2760,Tin City LRRS Airport,Cidade de Lata,Estados Unidos,TNC,65.563056,-167.921667,2
2761,2761,Seal Bay Seaplane Base,Baía das Focas,Estados Unidos,SYB,58.166667,-152.5,2
2762,2762,Kitoi Bay Seaplane Base,Baía de Kitoi,Estados Unidos,KKB,58.190833,-152.370556,2
2763,2763,Amook Bay Seaplane Base,Baía Amook,Estados Unidos,AOS,57.471389,-153.815278,2
2764,2764,Larsen Bay Airport,Baía Larsen,Estados Unidos,KLN,57.535,-153.976667,2
2765,2765,Akhiok Airport,Akhiok,Estados Unidos,AKK,56.938611,-154.1825,2
2766,2766,South Naknek Airport,Naknek do Sul,Estados Unidos,WSN,58.702222,-157.0025,2
2767,2767,Pilot Point Airport,Ponto Piloto,Estados Unidos,PIP,57.585393,-157.571944,2
2768,2768,Perryville Airport,Perryville,Estados Unidos,KPV,55.906667,-159.160833,2
2769,2769,Chignik Lagoon Airport,Lagoa Chignik,Estados Unidos,KCL,56.311111,-158.534167,2
2770,2770,Egegik Airport,Egegik,Estados Unidos,EGX,58.185556,-157.375556,2
2771,2771,Chignik Lake Airport,Lago Chignik,Estados Unidos,KCQ,56.255,-158.775278,2
2772,2772,North Whale Seaplane Base,Passagem da Baleia do Norte,Estados Unidos,WWP,56.116389,-133.121667,2
2773,2773,Port Protection Seaplane Base,Proteção Portuária,Estados Unidos,PPV,56.328889,-133.61,2
2774,2774,Point Baker Seaplane Base,Ponto Padeiro,Estados Unidos,KPB,56.351944,-133.6225,2
2775,2775,Hydaburg Seaplane Base,Hydaburgo,Estados Unidos,HYG,55.206389,-132.828333,2
2776,2776,Excursion Inlet Seaplane Base,Entrada de excursão,Estados Unidos,EXI,58.420556,-135.449167,2
2777,2777,Pelican Seaplane Base,Pelicano,Estados Unidos,PEC,57.955278,-136.236389,2
2778,2778,Tenakee Seaplane Base,Tenakee Springs,Estados Unidos,TKE,57.779722,-135.218333,2
2779,2779,Elfin Cove Seaplane Base,Enseada Elfin,Estados Unidos,ELV,58.195278,-136.3475,2
2780,2780,Angoon Seaplane Base,Angom,Estados Unidos,AGN,57.503611,-134.585,2
2781,2781,Merced Municipal Airport,Merced,Estados Unidos,MCE,37.284722,-120.513889,2
2782,2782,Visalia Municipal Airport,Visalia,Estados Unidos,VIS,36.318611,-119.392778,2
2783,2783,Coldfoot Airport,Pé frio,Estados Unidos,CXF,67.251389,-150.176111,2
2784,2784,Birch Creek Airport,Brich Creek,Estados Unidos,KBC,66.256708,-145.815319,2
2785,2785,Central Airport,Central,Estados Unidos,CEM,65.573889,-144.780833,2
2786,2786,Rampart Airport,Muralha,Estados Unidos,RMP,65.507778,-150.140833,2
2787,2787,Minto Airport,Minto,Estados Unidos,MNT,65.143611,-149.37,2
2788,2788,Levelock Airport,Nível de bloqueio,Estados Unidos,KLL,59.128056,-156.858611,2
2789,2789,Chuathbaluk Airport,Chuathbaluk,Estados Unidos,CHU,61.579167,-159.215556,2
2790,2790,Orcas Island Airport,Eastsound,Estados Unidos,ESD,48.708056,-122.910556,2
2791,2791,Friday Harbor Airport,Porto de sexta-feira,Estados Unidos,FRD,48.521944,-123.024444,2
2792,2792,Vernal Regional Airport,Vernal,Estados Unidos,VEL,40.440833,-109.51,2
2793,2793,Canyonlands Field,Moabe,Estados Unidos,CNY,38.755,-109.754722,2
2794,2794,LM Clayton Airport,Ponto do Lobo,Estados Unidos,OLF,48.094444,-105.575,2
2795,2795,Dawson Community Airport,Glendive,Estados Unidos,GDV,47.138611,-104.807222,2
2796,2796,McCook Regional Airport,McCook,Estados Unidos,MCK,40.206389,-100.592222,2
2797,2797,Sidney-Richland Municipal Airport,Sidney,Estados Unidos,SDY,47.706944,-104.1925,2
2798,2798,Manistee County-Blacker Airport,Manistee,Estados Unidos,MBL,44.2725,-86.246944,2
2799,2799,Gunnison - Crested Butte,Gunnison,Estados Unidos,GUC,38.533889,-106.933056,2
2800,2800,Gelendzik,Gelendzik,Rússia,GDZ,44.566666666667,38.016666666667,2
2801,2801,Kristianstad,Kristianstad,Suécia,KID,55.921686,14.085536,2
2802,2802,Thief River Falls,Cachoeira do Rio Ladrão,Estados Unidos,TVF,48.065556,-96.185,2
2803,2803,St. Augustine Airport,Aeroporto de Santo Agostinho,Estados Unidos,UST,29.959167,-81.339722,2
2804,2804,Tunoshna,Iaroslavl,Rússia,IAR,57.560666676667,40.157369454444,2
2805,2805,Trollhattan Vanersborg,Trolhattan,Suécia,THN,58.318056,12.345,2
2806,2806,Pangborn Field,Wenatchee,Estados Unidos,EAT,47.398,-120.206,2
2807,2807,Eastern Oregon Regional Airport,Pendleton,Estados Unidos,PDT,45.695,-118.841389,2
2808,2808,Riverton Regional,"Riverton, Wyoming",Estados Unidos,RIW,43.064167,-108.459722,2
2809,2809,Montrose Regional Airport,Montrose CO,Estados Unidos,MTJ,38.509794,-107.894242,2
2810,2810,Williamson Country Regional Airport,Marion,Estados Unidos,MWA,37.7549569,-89.0110936,2
2811,2811,Culebra Airport,Ilha Culebra,Porto Rico,CPX,18.3127,-65.3034,2
2812,2812,Delta County Airport,Escanaba,Estados Unidos,ESC,45.722778,-87.093611,2
2813,2813,Orange Airport,Laranja,Austrália,OAG,-33.3817,149.133,2
2814,2814,Grafton Airport,Grafton,Austrália,GFN,-29.7594,153.03,2
2815,2815,Hamadan Airport,Hamadã,Irã,HDM,34.869167,48.5525,2
2816,2816,Tekirdağ Çorlu Airport,Çorlu,Peru,TEQ,41.13825,27.919094,2
2817,2817,Sinop Airport,Sinop,Peru,SIC,42.0158,35.0664,2
2818,2818,Canakkale Airport,Çanakkale,Peru,CKZ,40.137722,26.426777,2
2819,2819,Anadolu Airport,Eskissehir,Peru,AOE,39.809858,30.519378,2
2820,2820,Walaha Airport,Walaha,Vanuatu,WLH,-15.412,167.691,2
2821,2821,Tanjung Manis Airport,Tanjung Manis,Malásia,TGC,2.17784,111.202,2
2822,2822,Togiak Airport,Aldeia Togiak,Estados Unidos,TOG,59.0528,-160.397,2
2823,2823,Port Heiden Airport,Porto Heiden,Estados Unidos,PTH,56.9591,-158.633,2
2824,2824,King Cove Airport,Rei Enseada,Estados Unidos,KVC,55.1163,-162.266,2
2825,2825,Igiugig Airport,Igiugig,Estados Unidos,IGG,59.324,-155.902,2
2826,2826,Burgos Airport,Burgos,Espanha,RGS,42.357628,-3.620764,2
2827,2827,Leon Airport,Leão,Espanha,LEN,42.589,-5.655556,2
2828,2828,Nueva Loja Airport,Lago Agrío,Equador,LGQ,0.093056,-76.8675,2
2829,2829,Parsabade Moghan Airport,Parsabad,Irã,PFQ,39.603606,47.8815,2
2830,2830,Ilam Airport,Ilam,Irã,IIL,33.586606,46.404842,2
2831,2831,Governador Valadares Airport,Governador Valadares,Brasil,GVR,-18.8952,-41.9822,2
2832,2832,Kirovsk-Apatity Airport,Apatia,Rússia,KVK,67.4633,33.5883,2
2833,2833,Cauayan Airport,Cauayan,Filipinas,CYZ,16.929861,121.753036,2
2834,2834,Arctic Village Airport,Aldeia Ártica,Estados Unidos,ARC,68.1147,-145.579,2
2835,2835,Mekoryuk Airport,Mekoryuk,Estados Unidos,MYU,60.3714,-166.271,2
2836,2836,Geiteryggen,Esqui,Noruega,SKE,59.185,9.566944,2
2837,2837,Roros,Roros,Noruega,RRS,62.578411,11.342347,2
2838,2838,Orland,Orlando,Noruega,OLA,63.698908,9.604003,2
2839,2839,Tambow,Tambow,Rússia,TBW,52.81,41.48,2
2840,2840,Provincetown Muni,Cidade da província,Estados Unidos,PVC,42.071945,-70.22139,2
2841,2841,Boulder City Municipal Airport,Cidade de Pedregulho,Estados Unidos,BLD,35.5651,-114.514,2
2842,2842,Grand Canyon West Airport,Grand Canyon Oeste,Estados Unidos,GCW,35.5925,-113.4859,2
2843,2843,Leirin,Fagernes,Noruega,VDB,61.015556,9.288056,2
2844,2844,Bardufoss,Bardufoss,Noruega,BDU,69.055758,18.540356,2
2845,2845,Khovd Airport,Khovd,Mongólia,HVD,47.9541,91.6282,2
2846,2846,Altai Airport,Altai,Mongólia,LTI,46.3764,96.2211,2
2847,2847,Whyalla Airport,Porquê,Austrália,WYA,-33.0589,137.514,2
2848,2848,Thargomindah Airport,Thargominda,Austrália,XTG,-27.9864,143.811,2
2849,2849,Cocos Keeling Island Airport,Ilha Cocos Keeling,Ilhas Cocos (Keeling),CCK,-12.1883,96.8339,2
2850,2850,Port Augusta Airport,Argyle,Austrália,PUG,-32.506944,137.716667,2
2851,2851,Olympic Dam Airport,Barragem Olímpica,Austrália,OLP,-30.485,136.877,2
2852,2852,Moree Airport,Mais,Austrália,MRZ,-29.4989,149.845,2
2853,2853,McArthur River Mine Airport,Mina do Rio McArthur,Austrália,MCV,-16.4425,136.084,2
2854,2854,Milingimbi Airport,Milingimbi,Austrália,MGT,-12.0944,134.894,2
2855,2855,Lismore Airport,Lismore,Austrália,LSY,-28.8303,153.26,2
2856,2856,Horn Island Airport,Ilha do Chifre,Austrália,HID,-10.5864,142.29,2
2857,2857,Elcho Island Airport,Ilha Elcho,Austrália,ELC,-12.0194,135.571,2
2858,2858,Devonport Airport,Devonport,Austrália,DPO,-41.1697,146.43,2
2859,2859,Ceduna Airport,Ceduna,Austrália,CED,-32.1306,133.71,2
2860,2860,Coober Pedy Airport,Coober Pedy,Austrália,CPD,-29.04,134.721,2
2861,2861,Barcaldine Airport,Barcaldina,Austrália,BCI,-23.5653,145.307,2
2862,2862,Ranai Airport,Ilha Ranai-Natuna Besar,Indonésia,NTX,3.908714,108.387897,2
2863,2863,Bakalalan Airport,Bakalalan,Malásia,BKM,3.974,115.618,2
2864,2864,Kawthoung Airport,Kawthoung,Birmânia,KAW,10.049258,98.538006,2
2865,2865,Dien Bien Phu Airport,Dienbienphu,Vietnã,DIN,21.397481,103.007831,2
